symbol,tipo,hora_brt,participacao,d_stop,fonte_d_stop,ref_p10,ref_p50,ref_p90,notional_p10,notional_p50,notional_p90,r_brl_p10,r_brl_p50,r_brl_p90
UNIUSDT,spot,18,0.01,0.02114179,mediana_da_familia,1881.32,8277.30,19084.46,18.81,82.77,190.84,2.04,8.96,20.66
UNIUSDT,spot,18,0.02,0.02114179,mediana_da_familia,1881.32,8277.30,19084.46,37.63,165.55,381.69,4.07,17.92,41.31
UNIUSDT,spot,18,0.05,0.02114179,mediana_da_familia,1881.32,8277.30,19084.46,94.07,413.87,954.22,10.18,44.80,103.29
UNIUSDT,spot,19,0.01,0.02114179,mediana_da_familia,5370.88,12288.70,30272.13,53.71,122.89,302.72,5.81,13.30,32.77
UNIUSDT,spot,19,0.02,0.02114179,mediana_da_familia,5370.88,12288.70,30272.13,107.42,245.77,605.44,11.63,26.60,65.53
UNIUSDT,spot,19,0.05,0.02114179,mediana_da_familia,5370.88,12288.70,30272.13,268.54,614.44,1513.61,29.07,66.51,163.84
UNIUSDT,spot,20,0.01,0.02114179,mediana_da_familia,4093.45,14122.21,48656.06,40.93,141.22,486.56,4.43,15.29,52.67
UNIUSDT,spot,20,0.02,0.02114179,mediana_da_familia,4093.45,14122.21,48656.06,81.87,282.44,973.12,8.86,30.57,105.33
UNIUSDT,spot,20,0.05,0.02114179,mediana_da_familia,4093.45,14122.21,48656.06,204.67,706.11,2432.80,22.15,76.43,263.33
UNIUSDT,spot,21,0.01,0.02114179,mediana_da_familia,5324.30,12189.01,61728.38,53.24,121.89,617.28,5.76,13.19,66.82
UNIUSDT,spot,21,0.02,0.02114179,mediana_da_familia,5324.30,12189.01,61728.38,106.49,243.78,1234.57,11.53,26.39,133.63
UNIUSDT,spot,21,0.05,0.02114179,mediana_da_familia,5324.30,12189.01,61728.38,266.22,609.45,3086.42,28.82,65.97,334.08
UNIUSDT,spot,22,0.01,0.02114179,mediana_da_familia,6093.45,14765.12,34747.53,60.93,147.65,347.48,6.60,15.98,37.61
UNIUSDT,spot,22,0.02,0.02114179,mediana_da_familia,6093.45,14765.12,34747.53,121.87,295.30,694.95,13.19,31.96,75.22
UNIUSDT,spot,22,0.05,0.02114179,mediana_da_familia,6093.45,14765.12,34747.53,304.67,738.26,1737.38,32.98,79.91,188.06
UNIUSDT,spot,23,0.01,0.02114179,mediana_da_familia,7028.23,16267.31,39072.44,70.28,162.67,390.72,7.61,17.61,42.29
UNIUSDT,spot,23,0.02,0.02114179,mediana_da_familia,7028.23,16267.31,39072.44,140.56,325.35,781.45,15.21,35.22,84.59
UNIUSDT,spot,23,0.05,0.02114179,mediana_da_familia,7028.23,16267.31,39072.44,351.41,813.37,1953.62,38.04,88.04,211.46
XRPUSDT,perpetual,0,0.01,0.00705005,medido_no_mercado,64673.03,243015.44,930430.28,646.73,2430.15,9304.30,23.34,87.72,335.84
XRPUSDT,perpetual,0,0.02,0.00705005,medido_no_mercado,64673.03,243015.44,930430.28,1293.46,4860.31,18608.61,46.69,175.43,671.67
XRPUSDT,perpetual,0,0.05,0.00705005,medido_no_mercado,64673.03,243015.44,930430.28,3233.65,12150.77,46521.51,116.72,438.58,1679.19
XRPUSDT,perpetual,1,0.01,0.00705005,medido_no_mercado,47241.92,215376.29,826420.87,472.42,2153.76,8264.21,17.05,77.74,298.30
XRPUSDT,perpetual,1,0.02,0.00705005,medido_no_mercado,47241.92,215376.29,826420.87,944.84,4307.53,16528.42,34.10,155.48,596.59
XRPUSDT,perpetual,1,0.05,0.00705005,medido_no_mercado,47241.92,215376.29,826420.87,2362.10,10768.81,41321.04,85.26,388.70,1491.48
XRPUSDT,perpetual,2,0.01,0.00705005,medido_no_mercado,59670.21,256020.14,758959.92,596.70,2560.20,7589.60,21.54,92.41,273.95
XRPUSDT,perpetual,2,0.02,0.00705005,medido_no_mercado,59670.21,256020.14,758959.92,1193.40,5120.40,15179.20,43.08,184.82,547.89
XRPUSDT,perpetual,2,0.05,0.00705005,medido_no_mercado,59670.21,256020.14,758959.92,2983.51,12801.01,37948.00,107.69,462.05,1369.73
XRPUSDT,perpetual,3,0.01,0.00705005,medido_no_mercado,70181.76,253190.59,788899.96,701.82,2531.91,7889.00,25.33,91.39,284.75
XRPUSDT,perpetual,3,0.02,0.00705005,medido_no_mercado,70181.76,253190.59,788899.96,1403.64,5063.81,15778.00,50.66,182.78,569.50
XRPUSDT,perpetual,3,0.05,0.00705005,medido_no_mercado,70181.76,253190.59,788899.96,3509.09,12659.53,39445.00,126.66,456.94,1423.76
XRPUSDT,perpetual,4,0.01,0.00705005,medido_no_mercado,61251.63,244772.30,903645.62,612.52,2447.72,9036.46,22.11,88.35,326.17
XRPUSDT,perpetual,4,0.02,0.00705005,medido_no_mercado,61251.63,244772.30,903645.62,1225.03,4895.45,18072.91,44.22,176.70,652.34
XRPUSDT,perpetual,4,0.05,0.00705005,medido_no_mercado,61251.63,244772.30,903645.62,3062.58,12238.62,45182.28,110.54,441.75,1630.85
XRPUSDT,perpetual,5,0.01,0.00705005,medido_no_mercado,68407.84,283149.17,1368784.26,684.08,2831.49,13687.84,24.69,102.20,494.06
XRPUSDT,perpetual,5,0.02,0.00705005,medido_no_mercado,68407.84,283149.17,1368784.26,1368.16,5662.98,27375.69,49.38,204.40,988.12
XRPUSDT,perpetual,5,0.05,0.00705005,medido_no_mercado,68407.84,283149.17,1368784.26,3420.39,14157.46,68439.21,123.46,511.01,2470.30
XRPUSDT,perpetual,6,0.01,0.00705005,medido_no_mercado,64010.09,276608.05,1201718.46,640.10,2766.08,12017.18,23.10,99.84,433.76
XRPUSDT,perpetual,6,0.02,0.00705005,medido_no_mercado,64010.09,276608.05,1201718.46,1280.20,5532.16,24034.37,46.21,199.68,867.52
XRPUSDT,perpetual,6,0.05,0.00705005,medido_no_mercado,64010.09,276608.05,1201718.46,3200.50,13830.40,60085.92,115.52,499.21,2168.79
XRPUSDT,perpetual,7,0.01,0.00705005,medido_no_mercado,57190.28,263175.89,1053208.70,571.90,2631.76,10532.09,20.64,94.99,380.15
XRPUSDT,perpetual,7,0.02,0.00705005,medido_no_mercado,57190.28,263175.89,1053208.70,1143.81,5263.52,21064.17,41.29,189.99,760.31
XRPUSDT,perpetual,7,0.05,0.00705005,medido_no_mercado,57190.28,263175.89,1053208.70,2859.51,13158.79,52660.43,103.21,474.96,1900.77
XRPUSDT,perpetual,8,0.01,0.00705005,medido_no_mercado,61636.58,259756.65,973520.11,616.37,2597.57,9735.20,22.25,93.76,351.39
XRPUSDT,perpetual,8,0.02,0.00705005,medido_no_mercado,61636.58,259756.65,973520.11,1232.73,5195.13,19470.40,44.50,187.52,702.78
XRPUSDT,perpetual,8,0.05,0.00705005,medido_no_mercado,61636.58,259756.65,973520.11,3081.83,12987.83,48676.01,111.24,468.79,1756.95
XRPUSDT,perpetual,9,0.01,0.00705005,medido_no_mercado,67559.31,352772.35,1158513.01,675.59,3527.72,11585.13,24.39,127.33,418.16
XRPUSDT,perpetual,9,0.02,0.00705005,medido_no_mercado,67559.31,352772.35,1158513.01,1351.19,7055.45,23170.26,48.77,254.67,836.33
XRPUSDT,perpetual,9,0.05,0.00705005,medido_no_mercado,67559.31,352772.35,1158513.01,3377.97,17638.62,57925.65,121.93,636.66,2090.82
XRPUSDT,perpetual,10,0.01,0.00705005,medido_no_mercado,90807.71,497020.60,1604671.39,908.08,4970.21,16046.71,32.78,179.40,579.20
XRPUSDT,perpetual,10,0.02,0.00705005,medido_no_mercado,90807.71,497020.60,1604671.39,1816.15,9940.41,32093.43,65.55,358.80,1158.41
XRPUSDT,perpetual,10,0.05,0.00705005,medido_no_mercado,90807.71,497020.60,1604671.39,4540.39,24851.03,80233.57,163.88,896.99,2896.02
XRPUSDT,perpetual,11,0.01,0.00705005,medido_no_mercado,117463.14,605763.37,2171422.56,1174.63,6057.63,21714.23,42.40,218.65,783.77
XRPUSDT,perpetual,11,0.02,0.00705005,medido_no_mercado,117463.14,605763.37,2171422.56,2349.26,12115.27,43428.45,84.80,437.30,1567.54
XRPUSDT,perpetual,11,0.05,0.00705005,medido_no_mercado,117463.14,605763.37,2171422.56,5873.16,30288.17,108571.13,211.99,1093.25,3918.86
XRPUSDT,perpetual,12,0.01,0.00705005,medido_no_mercado,105483.63,516096.92,1956375.49,1054.84,5160.97,19563.75,38.07,186.28,706.15
XRPUSDT,perpetual,12,0.02,0.00705005,medido_no_mercado,105483.63,516096.92,1956375.49,2109.67,10321.94,39127.51,76.15,372.57,1412.30
XRPUSDT,perpetual,12,0.05,0.00705005,medido_no_mercado,105483.63,516096.92,1956375.49,5274.18,25804.85,97818.77,190.37,931.42,3530.75
XRPUSDT,perpetual,13,0.01,0.00705005,medido_no_mercado,106310.34,449156.40,1555694.87,1063.10,4491.56,15556.95,38.37,162.12,561.53
XRPUSDT,perpetual,13,0.02,0.00705005,medido_no_mercado,106310.34,449156.40,1555694.87,2126.21,8983.13,31113.90,76.75,324.24,1123.05
XRPUSDT,perpetual,13,0.05,0.00705005,medido_no_mercado,106310.34,449156.40,1555694.87,5315.52,22457.82,77784.74,191.86,810.61,2807.63
XRPUSDT,perpetual,14,0.01,0.00705005,medido_no_mercado,92116.66,367302.55,1181941.95,921.17,3673.03,11819.42,33.25,132.58,426.62
XRPUSDT,perpetual,14,0.02,0.00705005,medido_no_mercado,92116.66,367302.55,1181941.95,1842.33,7346.05,23638.84,66.50,265.15,853.24
XRPUSDT,perpetual,14,0.05,0.00705005,medido_no_mercado,92116.66,367302.55,1181941.95,4605.83,18365.13,59097.10,166.25,662.89,2133.10
XRPUSDT,perpetual,15,0.01,0.00705005,medido_no_mercado,70111.32,332305.93,894517.90,701.11,3323.06,8945.18,25.31,119.95,322.87
XRPUSDT,perpetual,15,0.02,0.00705005,medido_no_mercado,70111.32,332305.93,894517.90,1402.23,6646.12,17890.36,50.61,239.89,645.75
XRPUSDT,perpetual,15,0.05,0.00705005,medido_no_mercado,70111.32,332305.93,894517.90,3505.57,16615.30,44725.90,126.53,599.73,1614.37
XRPUSDT,perpetual,16,0.01,0.00705005,medido_no_mercado,62597.35,304880.22,797821.27,625.97,3048.80,7978.21,22.59,110.05,287.97
XRPUSDT,perpetual,16,0.02,0.00705005,medido_no_mercado,62597.35,304880.22,797821.27,1251.95,6097.60,15956.43,45.19,220.09,575.94
XRPUSDT,perpetual,16,0.05,0.00705005,medido_no_mercado,62597.35,304880.22,797821.27,3129.87,15244.01,39891.06,112.97,550.23,1439.86
XRPUSDT,perpetual,17,0.01,0.00705005,medido_no_mercado,60619.60,303626.63,838767.86,606.20,3036.27,8387.68,21.88,109.59,302.75
XRPUSDT,perpetual,17,0.02,0.00705005,medido_no_mercado,60619.60,303626.63,838767.86,1212.39,6072.53,16775.36,43.76,219.19,605.50
XRPUSDT,perpetual,17,0.05,0.00705005,medido_no_mercado,60619.60,303626.63,838767.86,3030.98,15181.33,41938.39,109.40,547.97,1513.76
XRPUSDT,perpetual,18,0.01,0.00705005,medido_no_mercado,45294.44,224396.80,1041852.25,452.94,2243.97,10418.52,16.35,81.00,376.05
XRPUSDT,perpetual,18,0.02,0.00705005,medido_no_mercado,45294.44,224396.80,1041852.25,905.89,4487.94,20837.05,32.70,161.99,752.11
XRPUSDT,perpetual,18,0.05,0.00705005,medido_no_mercado,45294.44,224396.80,1041852.25,2264.72,11219.84,52092.61,81.74,404.98,1880.27
XRPUSDT,perpetual,19,0.01,0.00705005,medido_no_mercado,67540.75,263590.90,1099517.40,675.41,2635.91,10995.17,24.38,95.14,396.87
XRPUSDT,perpetual,19,0.02,0.00705005,medido_no_mercado,67540.75,263590.90,1099517.40,1350.82,5271.82,21990.35,48.76,190.29,793.74
XRPUSDT,perpetual,19,0.05,0.00705005,medido_no_mercado,67540.75,263590.90,1099517.40,3377.04,13179.55,54975.87,121.89,475.71,1984.35
XRPUSDT,perpetual,20,0.01,0.00705005,medido_no_mercado,64043.09,217441.64,809165.50,640.43,2174.42,8091.65,23.12,78.49,292.07
XRPUSDT,perpetual,20,0.02,0.00705005,medido_no_mercado,64043.09,217441.64,809165.50,1280.86,4348.83,16183.31,46.23,156.97,584.13
XRPUSDT,perpetual,20,0.05,0.00705005,medido_no_mercado,64043.09,217441.64,809165.50,3202.15,10872.08,40458.27,115.58,392.43,1460.34
XRPUSDT,perpetual,21,0.01,0.00705005,medido_no_mercado,84273.01,278480.84,1107729.88,842.73,2784.81,11077.30,30.42,100.52,399.83
XRPUSDT,perpetual,21,0.02,0.00705005,medido_no_mercado,84273.01,278480.84,1107729.88,1685.46,5569.62,22154.60,60.84,201.03,799.67
XRPUSDT,perpetual,21,0.05,0.00705005,medido_no_mercado,84273.01,278480.84,1107729.88,4213.65,13924.04,55386.49,152.09,502.59,1999.17
XRPUSDT,perpetual,22,0.01,0.00705005,medido_no_mercado,79620.95,334558.84,1085589.59,796.21,3345.59,10855.90,28.74,120.76,391.84
XRPUSDT,perpetual,22,0.02,0.00705005,medido_no_mercado,79620.95,334558.84,1085589.59,1592.42,6691.18,21711.79,57.48,241.52,783.68
XRPUSDT,perpetual,22,0.05,0.00705005,medido_no_mercado,79620.95,334558.84,1085589.59,3981.05,16727.94,54279.48,143.70,603.79,1959.21
XRPUSDT,perpetual,23,0.01,0.00705005,medido_no_mercado,75657.66,277164.10,1023486.11,756.58,2771.64,10234.86,27.31,100.04,369.43
XRPUSDT,perpetual,23,0.02,0.00705005,medido_no_mercado,75657.66,277164.10,1023486.11,1513.15,5543.28,20469.72,54.62,200.08,738.85
XRPUSDT,perpetual,23,0.05,0.00705005,medido_no_mercado,75657.66,277164.10,1023486.11,3782.88,13858.20,51174.31,136.54,500.21,1847.13
XRPUSDT,spot,0,0.01,0.00713656,medido_no_mercado,15708.72,49759.23,68152.90,157.09,497.59,681.53,5.74,18.18,24.90
XRPUSDT,spot,0,0.02,0.00713656,medido_no_mercado,15708.72,49759.23,68152.90,314.17,995.18,1363.06,11.48,36.36,49.80
XRPUSDT,spot,0,0.05,0.00713656,medido_no_mercado,15708.72,49759.23,68152.90,785.44,2487.96,3407.64,28.70,90.90,124.51
XRPUSDT,spot,1,0.01,0.00713656,medido_no_mercado,15137.79,41202.35,86990.01,151.38,412.02,869.90,5.53,15.05,31.78
XRPUSDT,spot,1,0.02,0.00713656,medido_no_mercado,15137.79,41202.35,86990.01,302.76,824.05,1739.80,11.06,30.11,63.57
XRPUSDT,spot,1,0.05,0.00713656,medido_no_mercado,15137.79,41202.35,86990.01,756.89,2060.12,4349.50,27.66,75.27,158.92
XRPUSDT,spot,2,0.01,0.00713656,medido_no_mercado,20788.93,44130.88,78163.37,207.89,441.31,781.63,7.60,16.12,28.56
XRPUSDT,spot,2,0.02,0.00713656,medido_no_mercado,20788.93,44130.88,78163.37,415.78,882.62,1563.27,15.19,32.25,57.12
XRPUSDT,spot,2,0.05,0.00713656,medido_no_mercado,20788.93,44130.88,78163.37,1039.45,2206.54,3908.17,37.98,80.62,142.80
XRPUSDT,spot,3,0.01,0.00713656,medido_no_mercado,21633.33,50127.72,75653.81,216.33,501.28,756.54,7.90,18.32,27.64
XRPUSDT,spot,3,0.02,0.00713656,medido_no_mercado,21633.33,50127.72,75653.81,432.67,1002.55,1513.08,15.81,36.63,55.28
XRPUSDT,spot,3,0.05,0.00713656,medido_no_mercado,21633.33,50127.72,75653.81,1081.67,2506.39,3782.69,39.52,91.58,138.21
XRPUSDT,spot,4,0.01,0.00713656,medido_no_mercado,20901.63,43780.58,96049.88,209.02,437.81,960.50,7.64,16.00,35.09
XRPUSDT,spot,4,0.02,0.00713656,medido_no_mercado,20901.63,43780.58,96049.88,418.03,875.61,1921.00,15.27,31.99,70.19
XRPUSDT,spot,4,0.05,0.00713656,medido_no_mercado,20901.63,43780.58,96049.88,1045.08,2189.03,4802.49,38.18,79.98,175.47
XRPUSDT,spot,5,0.01,0.00713656,medido_no_mercado,22203.73,51465.77,97636.83,222.04,514.66,976.37,8.11,18.80,35.67
XRPUSDT,spot,5,0.02,0.00713656,medido_no_mercado,22203.73,51465.77,97636.83,444.07,1029.32,1952.74,16.23,37.61,71.35
XRPUSDT,spot,5,0.05,0.00713656,medido_no_mercado,22203.73,51465.77,97636.83,1110.19,2573.29,4881.84,40.56,94.02,178.37
XRPUSDT,spot,6,0.01,0.00713656,medido_no_mercado,30783.90,60669.09,93385.60,307.84,606.69,933.86,11.25,22.17,34.12
XRPUSDT,spot,6,0.02,0.00713656,medido_no_mercado,30783.90,60669.09,93385.60,615.68,1213.38,1867.71,22.50,44.33,68.24
XRPUSDT,spot,6,0.05,0.00713656,medido_no_mercado,30783.90,60669.09,93385.60,1539.20,3033.45,4669.28,56.24,110.84,170.61
XRPUSDT,spot,7,0.01,0.00713656,medido_no_mercado,25640.73,63510.10,119232.38,256.41,635.10,1192.32,9.37,23.21,43.56
XRPUSDT,spot,7,0.02,0.00713656,medido_no_mercado,25640.73,63510.10,119232.38,512.81,1270.20,2384.65,18.74,46.41,87.13
XRPUSDT,spot,7,0.05,0.00713656,medido_no_mercado,25640.73,63510.10,119232.38,1282.04,3175.50,5961.62,46.84,116.03,217.82
XRPUSDT,spot,8,0.01,0.00713656,medido_no_mercado,29466.57,56849.09,95642.72,294.67,568.49,956.43,10.77,20.77,34.95
XRPUSDT,spot,8,0.02,0.00713656,medido_no_mercado,29466.57,56849.09,95642.72,589.33,1136.98,1912.85,21.53,41.54,69.89
XRPUSDT,spot,8,0.05,0.00713656,medido_no_mercado,29466.57,56849.09,95642.72,1473.33,2842.45,4782.14,53.83,103.86,174.73
XRPUSDT,spot,9,0.01,0.00713656,medido_no_mercado,33936.17,64734.01,131052.08,339.36,647.34,1310.52,12.40,23.65,47.88
XRPUSDT,spot,9,0.02,0.00713656,medido_no_mercado,33936.17,64734.01,131052.08,678.72,1294.68,2621.04,24.80,47.30,95.77
XRPUSDT,spot,9,0.05,0.00713656,medido_no_mercado,33936.17,64734.01,131052.08,1696.81,3236.70,6552.60,62.00,118.26,239.42
XRPUSDT,spot,10,0.01,0.00713656,medido_no_mercado,52538.87,109830.88,207290.16,525.39,1098.31,2072.90,19.20,40.13,75.74
XRPUSDT,spot,10,0.02,0.00713656,medido_no_mercado,52538.87,109830.88,207290.16,1050.78,2196.62,4145.80,38.39,80.26,151.48
XRPUSDT,spot,10,0.05,0.00713656,medido_no_mercado,52538.87,109830.88,207290.16,2626.94,5491.54,10364.51,95.98,200.65,378.70
XRPUSDT,spot,11,0.01,0.00713656,medido_no_mercado,49113.15,119935.27,150687.30,491.13,1199.35,1506.87,17.94,43.82,55.06
XRPUSDT,spot,11,0.02,0.00713656,medido_no_mercado,49113.15,119935.27,150687.30,982.26,2398.71,3013.75,35.89,87.64,110.12
XRPUSDT,spot,11,0.05,0.00713656,medido_no_mercado,49113.15,119935.27,150687.30,2455.66,5996.76,7534.36,89.72,219.11,275.29
XRPUSDT,spot,12,0.01,0.00713656,medido_no_mercado,41478.42,87706.94,164036.25,414.78,877.07,1640.36,15.16,32.05,59.94
XRPUSDT,spot,12,0.02,0.00713656,medido_no_mercado,41478.42,87706.94,164036.25,829.57,1754.14,3280.72,30.31,64.09,119.87
XRPUSDT,spot,12,0.05,0.00713656,medido_no_mercado,41478.42,87706.94,164036.25,2073.92,4385.35,8201.81,75.78,160.23,299.68
XRPUSDT,spot,13,0.01,0.00713656,medido_no_mercado,36376.93,80547.42,149328.88,363.77,805.47,1493.29,13.29,29.43,54.56
XRPUSDT,spot,13,0.02,0.00713656,medido_no_mercado,36376.93,80547.42,149328.88,727.54,1610.95,2986.58,26.58,58.86,109.12
XRPUSDT,spot,13,0.05,0.00713656,medido_no_mercado,36376.93,80547.42,149328.88,1818.85,4027.37,7466.44,66.46,147.15,272.81
XRPUSDT,spot,14,0.01,0.00713656,medido_no_mercado,22938.66,53383.90,119084.42,229.39,533.84,1190.84,8.38,19.51,43.51
XRPUSDT,spot,14,0.02,0.00713656,medido_no_mercado,22938.66,53383.90,119084.42,458.77,1067.68,2381.69,16.76,39.01,87.02
XRPUSDT,spot,14,0.05,0.00713656,medido_no_mercado,22938.66,53383.90,119084.42,1146.93,2669.20,5954.22,41.91,97.53,217.55
XRPUSDT,spot,15,0.01,0.00713656,medido_no_mercado,23071.75,46207.97,102599.99,230.72,462.08,1026.00,8.43,16.88,37.49
XRPUSDT,spot,15,0.02,0.00713656,medido_no_mercado,23071.75,46207.97,102599.99,461.44,924.16,2052.00,16.86,33.77,74.98
XRPUSDT,spot,15,0.05,0.00713656,medido_no_mercado,23071.75,46207.97,102599.99,1153.59,2310.40,5130.00,42.15,84.42,187.44
XRPUSDT,spot,16,0.01,0.00713656,medido_no_mercado,15247.66,44599.43,113285.22,152.48,445.99,1132.85,5.57,16.30,41.39
XRPUSDT,spot,16,0.02,0.00713656,medido_no_mercado,15247.66,44599.43,113285.22,304.95,891.99,2265.70,11.14,32.59,82.78
XRPUSDT,spot,16,0.05,0.00713656,medido_no_mercado,15247.66,44599.43,113285.22,762.38,2229.97,5664.26,27.86,81.48,206.96
XRPUSDT,spot,17,0.01,0.00713656,medido_no_mercado,12478.63,49715.82,146875.06,124.79,497.16,1468.75,4.56,18.17,53.66
XRPUSDT,spot,17,0.02,0.00713656,medido_no_mercado,12478.63,49715.82,146875.06,249.57,994.32,2937.50,9.12,36.33,107.33
XRPUSDT,spot,17,0.05,0.00713656,medido_no_mercado,12478.63,49715.82,146875.06,623.93,2485.79,7343.75,22.80,90.83,268.32
XRPUSDT,spot,18,0.01,0.00713656,medido_no_mercado,10437.55,28259.08,68027.06,104.38,282.59,680.27,3.81,10.33,24.86
XRPUSDT,spot,18,0.02,0.00713656,medido_no_mercado,10437.55,28259.08,68027.06,208.75,565.18,1360.54,7.63,20.65,49.71
XRPUSDT,spot,18,0.05,0.00713656,medido_no_mercado,10437.55,28259.08,68027.06,521.88,1412.95,3401.35,19.07,51.63,124.28
XRPUSDT,spot,19,0.01,0.00713656,medido_no_mercado,16290.66,34472.77,81350.86,162.91,344.73,813.51,5.95,12.60,29.72
XRPUSDT,spot,19,0.02,0.00713656,medido_no_mercado,16290.66,34472.77,81350.86,325.81,689.46,1627.02,11.90,25.19,59.45
XRPUSDT,spot,19,0.05,0.00713656,medido_no_mercado,16290.66,34472.77,81350.86,814.53,1723.64,4067.54,29.76,62.98,148.62
XRPUSDT,spot,20,0.01,0.00713656,medido_no_mercado,17028.42,39998.07,88972.94,170.28,399.98,889.73,6.22,14.61,32.51
XRPUSDT,spot,20,0.02,0.00713656,medido_no_mercado,17028.42,39998.07,88972.94,340.57,799.96,1779.46,12.44,29.23,65.02
XRPUSDT,spot,20,0.05,0.00713656,medido_no_mercado,17028.42,39998.07,88972.94,851.42,1999.90,4448.65,31.11,73.07,162.54
XRPUSDT,spot,21,0.01,0.00713656,medido_no_mercado,25201.20,53706.41,78472.95,252.01,537.06,784.73,9.21,19.62,28.67
XRPUSDT,spot,21,0.02,0.00713656,medido_no_mercado,25201.20,53706.41,78472.95,504.02,1074.13,1569.46,18.42,39.25,57.34
XRPUSDT,spot,21,0.05,0.00713656,medido_no_mercado,25201.20,53706.41,78472.95,1260.06,2685.32,3923.65,46.04,98.12,143.36
XRPUSDT,spot,22,0.01,0.00713656,medido_no_mercado,27178.76,56293.88,108330.18,271.79,562.94,1083.30,9.93,20.57,39.58
XRPUSDT,spot,22,0.02,0.00713656,medido_no_mercado,27178.76,56293.88,108330.18,543.58,1125.88,2166.60,19.86,41.14,79.16
XRPUSDT,spot,22,0.05,0.00713656,medido_no_mercado,27178.76,56293.88,108330.18,1358.94,2814.69,5416.51,49.65,102.84,197.91
XRPUSDT,spot,23,0.01,0.00713656,medido_no_mercado,25526.14,52438.28,79681.07,255.26,524.38,796.81,9.33,19.16,29.11
XRPUSDT,spot,23,0.02,0.00713656,medido_no_mercado,25526.14,52438.28,79681.07,510.52,1048.77,1593.62,18.65,38.32,58.23
XRPUSDT,spot,23,0.05,0.00713656,medido_no_mercado,25526.14,52438.28,79681.07,1276.31,2621.91,3984.05,46.63,95.80,145.57
ZECUSDT,perpetual,0,0.01,0.01392813,medido_no_mercado,72258.34,338684.68,961629.13,722.58,3386.85,9616.29,51.53,241.51,685.73
ZECUSDT,perpetual,0,0.02,0.01392813,medido_no_mercado,72258.34,338684.68,961629.13,1445.17,6773.69,19232.58,103.05,483.03,1371.46
ZECUSDT,perpetual,0,0.05,0.01392813,medido_no_mercado,72258.34,338684.68,961629.13,3612.92,16934.23,48081.46,257.63,1207.57,3428.65
ZECUSDT,perpetual,1,0.01,0.01392813,medido_no_mercado,61869.56,305914.75,902135.72,618.70,3059.15,9021.36,44.12,218.15,643.31
ZECUSDT,perpetual,1,0.02,0.01392813,medido_no_mercado,61869.56,305914.75,902135.72,1237.39,6118.30,18042.71,88.24,436.29,1286.61
ZECUSDT,perpetual,1,0.05,0.01392813,medido_no_mercado,61869.56,305914.75,902135.72,3093.48,15295.74,45106.79,220.59,1090.73,3216.53
ZECUSDT,perpetual,2,0.01,0.01392813,medido_no_mercado,75353.59,354594.91,1584833.12,753.54,3545.95,15848.33,53.73,252.86,1130.13
ZECUSDT,perpetual,2,0.02,0.01392813,medido_no_mercado,75353.59,354594.91,1584833.12,1507.07,7091.90,31696.66,107.47,505.72,2260.26
ZECUSDT,perpetual,2,0.05,0.01392813,medido_no_mercado,75353.59,354594.91,1584833.12,3767.68,17729.75,79241.66,268.67,1264.29,5650.66
ZECUSDT,perpetual,3,0.01,0.01392813,medido_no_mercado,87080.29,352076.25,1198496.90,870.80,3520.76,11984.97,62.10,251.06,854.64
ZECUSDT,perpetual,3,0.02,0.01392813,medido_no_mercado,87080.29,352076.25,1198496.90,1741.61,7041.52,23969.94,124.19,502.13,1709.28
ZECUSDT,perpetual,3,0.05,0.01392813,medido_no_mercado,87080.29,352076.25,1198496.90,4354.01,17603.81,59924.85,310.48,1255.31,4273.20
ZECUSDT,perpetual,4,0.01,0.01392813,medido_no_mercado,65797.43,328845.96,1328953.12,657.97,3288.46,13289.53,46.92,234.50,947.67
ZECUSDT,perpetual,4,0.02,0.01392813,medido_no_mercado,65797.43,328845.96,1328953.12,1315.95,6576.92,26579.06,93.84,469.00,1895.33
ZECUSDT,perpetual,4,0.05,0.01392813,medido_no_mercado,65797.43,328845.96,1328953.12,3289.87,16442.30,66447.66,234.60,1172.49,4738.33
ZECUSDT,perpetual,5,0.01,0.01392813,medido_no_mercado,74776.18,363393.83,1130280.16,747.76,3633.94,11302.80,53.32,259.13,805.99
ZECUSDT,perpetual,5,0.02,0.01392813,medido_no_mercado,74776.18,363393.83,1130280.16,1495.52,7267.88,22605.60,106.64,518.27,1611.99
