versao,dia,mercado,original,janela,barra,rotulo,r_exf,r_net,r_bruto,risco_pct
mean_reversion v17,2026-08-22,UNIUSDT,f,J3,2026-08-22T10:45:00Z,HIGH_VOLATILITY,0.679166,0.679166,0.720114,0.049686
mean_reversion v17,2026-08-22,ZECUSDT,f,J3,2026-08-22T11:30:00Z,HIGH_VOLATILITY,0.181308,0.181308,0.210649,0.068614
mean_reversion v17,2026-08-22,ZECUSDT,f,J3,2026-08-22T21:45:00Z,HIGH_VOLATILITY,0.032597,0.030752,0.069484,0.054289
mean_reversion v17,2026-08-22,DASHUSDT,f,J3,2026-08-22T21:45:00Z,HIGH_VOLATILITY,0.441304,0.439908,0.469487,0.072124
mean_reversion v17,2026-08-23,SOLUSDT,t,J3,2026-08-23T20:15:00Z,HIGH_VOLATILITY,-0.057726,-0.061958,0.026606,0.023709
mean_reversion v17,2026-08-23,SAHARAUSDT,f,J3,2026-08-23T20:15:00Z,HIGH_VOLATILITY,-0.405462,-0.407324,-0.331217,0.026802
mean_reversion v17,2026-08-23,XRPUSDT,t,J3,2026-08-23T20:15:00Z,HIGH_VOLATILITY,0.149887,0.146805,0.210903,0.032872
mean_reversion v17,2026-08-23,ARBUSDT,f,J3,2026-08-23T20:15:00Z,HIGH_VOLATILITY,-0.412336,-0.415841,-0.342411,0.028446
mean_reversion v17,2026-08-24,TAOUSDT,f,J3,2026-08-24T00:15:00Z,HIGH_VOLATILITY,-1.047558,-1.047558,-0.979199,0.028827
mean_reversion v17,2026-08-24,DASHUSDT,f,J3,2026-08-24T00:30:00Z,HIGH_VOLATILITY,0.027017,0.027017,0.076370,0.040563
mean_reversion v17,2026-08-24,PROMUSDT,f,J3,2026-08-24T00:30:00Z,HIGH_VOLATILITY,1.475167,1.475167,1.519656,0.046516
mean_reversion v17,2026-08-24,ZECUSDT,f,J3,2026-08-24T00:30:00Z,HIGH_VOLATILITY,-0.148509,-0.148509,-0.095124,0.037375
mean_reversion v17,2026-08-24,LINKUSDT,f,J3,2026-08-24T00:30:00Z,HIGH_VOLATILITY,0.138505,0.138505,0.234499,0.020873
mean_reversion v17,2026-08-24,UNIUSDT,f,J3,2026-08-24T00:30:00Z,HIGH_VOLATILITY,0.045961,0.045961,0.098047,0.038447
mean_reversion v17,2026-08-24,ARBUSDT,f,J3,2026-08-24T01:00:00Z,HIGH_VOLATILITY,-1.058482,-1.058482,-0.974519,0.023533
mean_reversion v17,2026-08-24,ETHUSDT,t,J3,2026-08-24T03:45:00Z,HIGH_VOLATILITY,0.214229,0.214229,0.315671,0.019765
mean_reversion v17,2026-08-24,BNBUSDT,f,J3,2026-08-24T03:45:00Z,HIGH_VOLATILITY,0.024288,0.024288,0.164096,0.014314
mean_reversion v17,2026-08-24,NEARUSDT,f,J3,2026-08-24T08:45:00Z,HIGH_VOLATILITY,0.507912,0.507912,0.558228,0.040170
mean_reversion v17,2026-08-24,ETHUSDT,t,J3,2026-08-24T17:15:00Z,HIGH_VOLATILITY,0.215358,0.215358,0.334806,0.016781
mean_reversion v17,2026-08-24,TAOUSDT,f,J3,2026-08-24T19:30:00Z,HIGH_VOLATILITY,0.101936,0.100582,0.155731,0.037264
mean_reversion v17,2026-08-24,BTCUSDT,f,J3,2026-08-24T20:00:00Z,HIGH_VOLATILITY,0.055803,0.051952,0.187963,0.015146
mean_reversion v17,2026-08-24,BNBUSDT,f,J3,2026-08-24T23:15:00Z,HIGH_VOLATILITY,1.241429,1.241429,1.386625,0.013899
mean_reversion v17,2026-08-25,TAOUSDT,f,J3,2026-08-25T00:45:00Z,HIGH_VOLATILITY,0.095111,0.093641,0.153973,0.034047
mean_reversion v17,2026-08-25,UNIUSDT,f,J3,2026-08-25T07:00:00Z,HIGH_VOLATILITY,-0.131226,-0.134420,-0.066608,0.030901
mean_reversion v17,2026-08-25,XRPUSDT,t,J3,2026-08-25T07:00:00Z,HIGH_VOLATILITY,-0.567294,-0.570793,-0.496926,0.028206
mean_reversion v17,2026-08-25,BNBUSDT,f,J3,2026-08-25T07:00:00Z,HIGH_VOLATILITY,-1.098636,-1.098636,-0.957317,0.014049
mean_reversion v17,2026-08-25,BTCUSDT,f,J3,2026-08-25T08:15:00Z,HIGH_VOLATILITY,-1.083976,-1.083976,-0.963597,0.016472
mean_reversion v17,2026-08-25,SOLUSDT,t,J3,2026-08-25T08:15:00Z,HIGH_VOLATILITY,-0.755082,-0.755082,-0.685567,0.028473
mean_reversion v17,2026-08-25,DASHUSDT,f,J3,2026-08-25T08:30:00Z,HIGH_VOLATILITY,-0.552266,-0.552266,-0.498196,0.036629
mean_reversion v17,2026-08-25,DOGEUSDT,t,J3,2026-08-25T09:15:00Z,HIGH_VOLATILITY,-0.888049,-0.888049,-0.812953,0.026332
mean_reversion v17,2026-08-25,ZECUSDT,f,J3,2026-08-25T09:15:00Z,HIGH_VOLATILITY,-0.802212,-0.802212,-0.746747,0.035558
mean_reversion v17,2026-08-25,UNIUSDT,f,J3,2026-08-25T13:30:00Z,HIGH_VOLATILITY,-0.473345,-0.476723,-0.406739,0.029827
mean_reversion v17,2026-08-31,DASHUSDT,f,J3,2026-08-31T21:30:00Z,HIGH_VOLATILITY,-0.221913,-0.224124,-0.177365,0.044690
mean_reversion v17,2026-09-03,ARBUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,1.519646,1.519646,1.560456,0.050925
mean_reversion v17,2026-09-03,DOGEUSDT,t,J3,2026-09-03T20:45:00Z,HIGH_VOLATILITY,-0.724996,-0.729869,-0.627125,0.020293
mean_reversion v17,2026-09-03,NEARUSDT,f,J3,2026-09-03T22:00:00Z,HIGH_VOLATILITY,-1.075764,-1.081213,-0.967115,0.018235
mean_reversion v17,2026-09-03,SAHARAUSDT,f,J3,2026-09-03T22:00:00Z,HIGH_VOLATILITY,-0.477298,-0.479085,-0.406614,0.028116
mean_reversion v17,2026-09-03,ZECUSDT,f,J3,2026-09-03T22:15:00Z,HIGH_VOLATILITY,-0.277070,-0.280381,-0.211419,0.030348
mean_reversion v17,2026-09-03,XRPUSDT,t,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.505938,-0.510616,-0.412648,0.021331
mean_reversion v17,2026-09-03,SUIUSDT,f,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.449710,-0.453517,-0.374260,0.026361
mean_reversion v17,2026-09-03,TAOUSDT,f,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,0.067447,0.064886,0.170281,0.019469
mean_reversion v17,2026-09-03,SOLUSDT,t,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.501070,-0.506743,-0.387728,0.017575
mean_reversion v17,2026-09-03,ETHUSDT,t,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.127566,-0.133973,0.006436,0.014917
mean_reversion v17,2026-09-03,PROMUSDT,f,J3,2026-09-03T23:45:00Z,HIGH_VOLATILITY,0.513432,0.512708,0.542771,0.069413
mean_reversion v17,2026-09-04,NEARUSDT,f,J3,2026-09-04T02:00:00Z,HIGH_VOLATILITY,-0.480857,-0.480857,-0.382421,0.020227
mean_reversion v17,2026-09-04,ARBUSDT,f,J3,2026-09-04T02:00:00Z,HIGH_VOLATILITY,-0.184717,-0.184717,-0.152558,0.061860
mean_reversion v17,2026-09-04,UNIUSDT,f,J3,2026-09-04T02:15:00Z,HIGH_VOLATILITY,-0.117119,-0.117119,-0.068826,0.041330
mean_reversion v17,2026-09-04,DOGEUSDT,t,J3,2026-09-04T02:45:00Z,HIGH_VOLATILITY,-0.039891,-0.039891,0.068789,0.018403
mean_reversion v17,2026-09-04,PROMUSDT,f,J3,2026-09-04T09:30:00Z,HIGH_VOLATILITY,-1.020089,-1.020089,-0.990966,0.066374
mean_reversion v17,2026-09-04,UNIUSDT,f,J3,2026-09-04T10:30:00Z,HIGH_VOLATILITY,0.017016,0.017016,0.064992,0.041720
mean_reversion v17,2026-09-04,DASHUSDT,f,J3,2026-09-04T13:30:00Z,HIGH_VOLATILITY,1.403009,1.401306,1.436889,0.061608
mean_reversion v17,2026-09-04,ZECUSDT,f,J3,2026-09-04T13:30:00Z,HIGH_VOLATILITY,1.256920,1.257209,1.304107,0.043563
mean_reversion v17,2026-09-04,SAHARAUSDT,f,J3,2026-09-04T20:45:00Z,HIGH_VOLATILITY,0.746520,0.744528,0.826006,0.025411
momentum v11,2026-06-22,TAOUSDT,f,J1,2026-06-22T20:15:00Z,HIGH_VOLATILITY,-0.241782,-0.241782,-0.141146,0.019834
momentum v11,2026-06-22,NEARUSDT,f,J1,2026-06-22T21:00:00Z,HIGH_VOLATILITY,-0.593307,-0.593307,-0.515023,0.025366
momentum v11,2026-06-23,SUIUSDT,f,J1,2026-06-23T02:45:00Z,HIGH_VOLATILITY,-0.343682,-0.343682,-0.236838,0.018666
momentum v11,2026-06-24,SUIUSDT,f,J1,2026-06-24T20:15:00Z,HIGH_VOLATILITY,-0.194690,-0.194690,-0.122203,0.027528
momentum v11,2026-06-24,NEARUSDT,f,J1,2026-06-24T20:15:00Z,HIGH_VOLATILITY,0.398585,0.398416,0.460499,0.032526
momentum v11,2026-06-24,UNIUSDT,f,J1,2026-06-24T20:30:00Z,HIGH_VOLATILITY,0.392624,0.391663,0.455379,0.032083
momentum v11,2026-06-24,XRPUSDT,t,J1,2026-06-24T20:30:00Z,HIGH_VOLATILITY,0.075275,0.082273,0.167003,0.021830
momentum v11,2026-06-24,BTCUSDT,f,J1,2026-06-24T20:45:00Z,HIGH_VOLATILITY,-0.281952,-0.281952,-0.177078,0.019027
momentum v11,2026-06-24,ARBUSDT,f,J1,2026-06-24T21:00:00Z,HIGH_VOLATILITY,-0.181677,-0.181677,-0.113003,0.029058
momentum v11,2026-06-24,DOGEUSDT,t,J1,2026-06-24T21:00:00Z,HIGH_VOLATILITY,-0.242702,-0.242702,-0.155737,0.022943
momentum v11,2026-06-24,TAOUSDT,f,J1,2026-06-24T21:00:00Z,HIGH_VOLATILITY,-0.252510,-0.252510,-0.176672,0.026295
momentum v11,2026-06-24,BNBUSDT,f,J1,2026-06-24T21:00:00Z,HIGH_VOLATILITY,-0.381262,-0.381262,-0.271829,0.018220
momentum v11,2026-06-24,ZECUSDT,f,J1,2026-06-24T21:45:00Z,HIGH_VOLATILITY,-0.272647,-0.272647,-0.222329,0.039549
momentum v11,2026-06-24,ARBUSDT,f,J1,2026-06-24T22:15:00Z,HIGH_VOLATILITY,-0.150000,-0.150000,-0.071731,0.025514
momentum v11,2026-06-24,BNBUSDT,f,J1,2026-06-24T22:15:00Z,HIGH_VOLATILITY,-0.222251,-0.222251,-0.099848,0.016316
momentum v11,2026-06-24,LINKUSDT,f,J1,2026-06-24T22:15:00Z,HIGH_VOLATILITY,-0.208849,-0.208849,-0.108268,0.019851
momentum v11,2026-06-24,PROMUSDT,f,J1,2026-06-24T23:00:00Z,HIGH_VOLATILITY,-0.292186,-0.293931,-0.222533,0.028605
momentum v11,2026-06-25,DOGEUSDT,t,J1,2026-06-25T00:15:00Z,HIGH_VOLATILITY,-0.264361,-0.264361,-0.135431,0.015487
momentum v11,2026-06-25,XRPUSDT,t,J1,2026-06-25T01:15:00Z,HIGH_VOLATILITY,-0.237355,-0.237355,-0.097530,0.014285
momentum v11,2026-06-25,UNIUSDT,f,J1,2026-06-25T03:30:00Z,HIGH_VOLATILITY,-0.413071,-0.413071,-0.322796,0.022062
momentum v11,2026-06-25,SUIUSDT,f,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,1.127812,1.125889,1.274820,0.013715
momentum v11,2026-06-25,ARBUSDT,f,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.433478,0.434643,0.559751,0.015900
momentum v11,2026-06-25,DOGEUSDT,t,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.272078,0.269455,0.441937,0.011798
momentum v11,2026-06-25,LINKUSDT,f,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.495657,0.491193,0.680898,0.010830
momentum v11,2026-06-25,ETHUSDT,t,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.870079,0.866404,1.040310,0.011814
momentum v11,2026-06-25,SOLUSDT,t,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.662124,0.665097,0.808272,0.013753
momentum v11,2026-06-25,XRPUSDT,t,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.212507,0.215560,0.393454,0.011070
momentum v11,2026-06-25,BTCUSDT,f,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.588971,0.590938,0.805701,0.009257
momentum v11,2026-06-25,BNBUSDT,f,J1,2026-06-25T05:00:00Z,HIGH_VOLATILITY,0.129687,0.129687,0.342864,0.009391
momentum v11,2026-06-25,UNIUSDT,f,J1,2026-06-25T05:15:00Z,HIGH_VOLATILITY,-1.074129,-1.074129,-0.967816,0.018632
momentum v11,2026-06-25,DASHUSDT,f,J1,2026-06-25T05:15:00Z,HIGH_VOLATILITY,0.505722,0.500575,0.607500,0.019757
momentum v11,2026-06-25,TAOUSDT,f,J1,2026-06-25T07:45:00Z,HIGH_VOLATILITY,-0.604697,-0.608142,-0.467215,0.014489
momentum v11,2026-06-25,PROMUSDT,f,J1,2026-06-25T12:45:00Z,HIGH_VOLATILITY,-0.476308,-0.476308,-0.362448,0.017499
momentum v11,2026-06-25,UNIUSDT,f,J1,2026-06-25T21:45:00Z,HIGH_VOLATILITY,-0.358102,-0.360588,-0.274984,0.023969
momentum v11,2026-06-25,ZECUSDT,f,J1,2026-06-25T21:45:00Z,HIGH_VOLATILITY,-0.253723,-0.256678,-0.195136,0.034004
momentum v11,2026-06-25,BTCUSDT,f,J1,2026-06-25T21:45:00Z,HIGH_VOLATILITY,-0.443741,-0.446952,-0.322467,0.016438
momentum v11,2026-06-25,DASHUSDT,f,J1,2026-06-25T22:00:00Z,HIGH_VOLATILITY,0.499378,0.495780,0.572074,0.027714
momentum v11,2026-06-25,XRPUSDT,t,J1,2026-06-25T23:30:00Z,HIGH_VOLATILITY,-0.338610,,-0.224278,0.017448
momentum v11,2026-06-25,SOLUSDT,t,J1,2026-06-25T23:30:00Z,HIGH_VOLATILITY,-0.847610,-0.848708,-0.776786,0.027916
momentum v11,2026-06-26,ZECUSDT,f,J1,2026-06-26T04:00:00Z,HIGH_VOLATILITY,-0.297258,-0.297258,-0.244731,0.037877
momentum v11,2026-06-26,XRPUSDT,t,J1,2026-06-26T06:30:00Z,HIGH_VOLATILITY,-0.399634,-0.397881,-0.277577,0.016339
momentum v11,2026-06-26,ETHUSDT,t,J1,2026-06-26T06:30:00Z,HIGH_VOLATILITY,-0.291019,-0.290015,-0.190677,0.019882
momentum v11,2026-06-26,DOGEUSDT,t,J1,2026-06-26T06:30:00Z,HIGH_VOLATILITY,-0.091262,-0.094645,0.014142,0.018966
momentum v11,2026-06-26,SOLUSDT,t,J1,2026-06-26T06:30:00Z,HIGH_VOLATILITY,-0.045070,-0.049024,0.046335,0.021879
momentum v11,2026-06-26,PROMUSDT,f,J1,2026-06-26T06:30:00Z,HIGH_VOLATILITY,0.036719,0.034251,0.134173,0.020538
momentum v11,2026-06-26,ARBUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-0.450080,-0.454372,-0.365019,0.023398
momentum v11,2026-06-26,LINKUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-0.670421,-0.673928,-0.563329,0.018567
momentum v11,2026-06-26,BTCUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-0.483541,-0.487218,-0.359697,0.016093
momentum v11,2026-06-26,SUIUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-1.059565,-1.063436,-0.974055,0.023112
momentum v11,2026-06-26,NEARUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-0.593174,-0.596249,-0.531965,0.032374
momentum v11,2026-06-26,UNIUSDT,f,J1,2026-06-26T06:45:00Z,HIGH_VOLATILITY,-0.614771,-0.617025,-0.533631,0.024473
momentum v11,2026-06-26,TAOUSDT,f,J1,2026-06-26T07:00:00Z,HIGH_VOLATILITY,-0.424695,-0.426342,-0.340517,0.023649
momentum v11,2026-06-26,BNBUSDT,f,J1,2026-06-26T07:15:00Z,HIGH_VOLATILITY,-0.558672,-0.558672,-0.423262,0.014715
momentum v11,2026-06-26,ETHUSDT,t,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.158717,-0.158717,-0.074906,0.023828
momentum v11,2026-06-26,DASHUSDT,f,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.286019,-0.286019,-0.220613,0.030457
momentum v11,2026-06-26,LINKUSDT,f,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.322652,-0.322652,-0.238386,0.023653
momentum v11,2026-06-26,TAOUSDT,f,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.271280,-0.271280,-0.192405,0.025280
momentum v11,2026-06-26,SOLUSDT,t,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,0.864771,0.862596,0.935711,0.028552
momentum v11,2026-06-26,ZECUSDT,f,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.373547,-0.373547,-0.311060,0.031829
momentum v11,2026-06-26,DOGEUSDT,t,J1,2026-06-26T14:00:00Z,HIGH_VOLATILITY,-0.303708,-0.303708,-0.214786,0.022424
momentum v11,2026-06-26,XRPUSDT,t,J1,2026-06-26T14:15:00Z,HIGH_VOLATILITY,-0.215136,-0.215136,-0.123454,0.021772
momentum v11,2026-06-26,PROMUSDT,f,J1,2026-06-26T14:15:00Z,HIGH_VOLATILITY,0.427397,0.424979,0.524413,0.020715
momentum v11,2026-06-26,UNIUSDT,f,J1,2026-06-26T15:15:00Z,HIGH_VOLATILITY,0.958955,0.958614,1.029667,0.028685
momentum v11,2026-06-26,BTCUSDT,f,J1,2026-06-26T15:30:00Z,HIGH_VOLATILITY,-0.210213,-0.213288,-0.126310,0.023787
momentum v11,2026-06-26,LINKUSDT,f,J1,2026-06-26T15:30:00Z,HIGH_VOLATILITY,0.096703,0.093190,0.169988,0.027338
momentum v11,2026-06-26,ETHUSDT,t,J1,2026-06-26T15:30:00Z,HIGH_VOLATILITY,-0.134547,-0.134726,-0.065858,0.029071
momentum v11,2026-06-26,ARBUSDT,f,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,0.479892,0.480323,0.558651,0.025560
momentum v11,2026-06-26,NEARUSDT,f,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,-0.202305,-0.204442,-0.139401,0.031705
momentum v11,2026-06-26,XRPUSDT,t,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,-0.165283,-0.158336,-0.074124,0.021909
momentum v11,2026-06-26,TAOUSDT,f,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,-0.139819,-0.140106,-0.061960,0.025652
momentum v11,2026-06-26,SUIUSDT,f,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,0.252739,0.252224,0.325979,0.027413
momentum v11,2026-06-26,ZECUSDT,f,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,0.454483,0.452200,0.517087,0.032194
momentum v11,2026-06-26,DOGEUSDT,t,J1,2026-06-26T15:45:00Z,HIGH_VOLATILITY,0.397587,0.395824,0.483440,0.023413
momentum v11,2026-06-26,DASHUSDT,f,J1,2026-06-26T16:45:00Z,HIGH_VOLATILITY,-0.140024,-0.140024,-0.079394,0.032924
momentum v11,2026-06-26,PROMUSDT,f,J1,2026-06-26T19:15:00Z,HIGH_VOLATILITY,-0.585786,-0.588461,-0.478740,0.018589
momentum v11,2026-06-26,SOLUSDT,t,J1,2026-06-26T19:45:00Z,HIGH_VOLATILITY,-0.422425,-0.422425,-0.350924,0.027818
momentum v11,2026-06-26,NEARUSDT,f,J1,2026-06-26T19:45:00Z,HIGH_VOLATILITY,-0.337654,-0.337654,-0.278255,0.033493
momentum v11,2026-06-26,ZECUSDT,f,J1,2026-06-26T20:30:00Z,HIGH_VOLATILITY,-0.179496,-0.179496,-0.117899,0.032388
momentum v11,2026-06-27,ARBUSDT,f,J1,2026-06-27T00:15:00Z,HIGH_VOLATILITY,-0.149659,-0.149659,-0.037635,0.017837
momentum v11,2026-06-27,SUIUSDT,f,J1,2026-06-27T02:15:00Z,HIGH_VOLATILITY,0.163154,0.163154,0.292817,0.015450
momentum v11,2026-06-27,XRPUSDT,t,J1,2026-06-27T02:30:00Z,HIGH_VOLATILITY,-0.709227,-0.709227,-0.544733,0.012111
momentum v11,2026-06-27,NEARUSDT,f,J1,2026-06-27T02:30:00Z,HIGH_VOLATILITY,-0.341257,-0.341257,-0.261800,0.025073
momentum v11,2026-06-27,SUIUSDT,f,J1,2026-06-27T06:45:00Z,HIGH_VOLATILITY,-0.520584,-0.520584,-0.403126,0.016959
momentum v11,2026-07-02,PROMUSDT,f,J1,2026-07-02T00:00:00Z,HIGH_VOLATILITY,-0.325611,-0.328530,-0.208792,0.017080
momentum v11,2026-07-02,SAHARAUSDT,f,J1,2026-07-02T01:15:00Z,HIGH_VOLATILITY,-1.044703,-1.044703,-0.980421,0.030627
momentum v11,2026-07-02,NEARUSDT,f,J1,2026-07-02T01:30:00Z,HIGH_VOLATILITY,0.596865,0.596865,0.667260,0.028665
momentum v11,2026-07-02,DASHUSDT,f,J1,2026-07-02T01:45:00Z,HIGH_VOLATILITY,0.137257,0.137257,0.249769,0.017805
momentum v11,2026-07-02,SUIUSDT,f,J1,2026-07-02T03:30:00Z,HIGH_VOLATILITY,-0.288586,-0.288586,-0.155611,0.015014
momentum v11,2026-07-02,ETHUSDT,t,J1,2026-07-02T03:30:00Z,HIGH_VOLATILITY,-0.160029,-0.160029,-0.015544,0.013832
momentum v11,2026-07-02,DOGEUSDT,t,J1,2026-07-02T03:45:00Z,HIGH_VOLATILITY,-0.311496,-0.311496,-0.171886,0.014299
momentum v11,2026-07-02,BTCUSDT,f,J1,2026-07-02T03:45:00Z,HIGH_VOLATILITY,-0.551605,-0.551605,-0.375746,0.011342
momentum v11,2026-07-02,XRPUSDT,t,J1,2026-07-02T03:45:00Z,HIGH_VOLATILITY,-0.584419,-0.584419,-0.419384,0.012081
momentum v11,2026-07-02,ARBUSDT,f,J1,2026-07-02T04:00:00Z,HIGH_VOLATILITY,-0.275348,-0.275348,-0.154533,0.016523
momentum v11,2026-07-02,ZECUSDT,f,J1,2026-07-02T04:00:00Z,HIGH_VOLATILITY,-0.540196,-0.540196,-0.454988,0.023333
momentum v11,2026-07-02,LINKUSDT,f,J1,2026-07-02T04:00:00Z,HIGH_VOLATILITY,-0.328475,-0.328475,-0.169448,0.012556
momentum v11,2026-07-02,BNBUSDT,f,J1,2026-07-02T04:00:00Z,HIGH_VOLATILITY,-0.700577,-0.700577,-0.486973,0.009336
momentum v11,2026-07-02,NEARUSDT,f,J1,2026-07-02T08:30:00Z,HIGH_VOLATILITY,-0.549586,-0.549586,-0.460908,0.022423
momentum v11,2026-07-02,DOGEUSDT,t,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.188575,2.188575,2.371340,0.011080
momentum v11,2026-07-02,ZECUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.413147,2.413147,2.522099,0.018780
momentum v11,2026-07-02,BTCUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,1.737263,1.737263,1.981272,0.008259
momentum v11,2026-07-02,SOLUSDT,t,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.198034,2.198034,2.340767,0.014237
momentum v11,2026-07-02,SUIUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,1.445969,1.445969,1.605925,0.012623
momentum v11,2026-07-02,XRPUSDT,t,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.357133,2.357133,2.565854,0.009696
momentum v11,2026-07-02,UNIUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.059749,2.059749,2.189705,0.015644
momentum v11,2026-07-02,LINKUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.284410,2.284410,2.469459,0.010948
momentum v11,2026-07-02,ETHUSDT,t,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.148388,2.148388,2.323962,0.011537
momentum v11,2026-07-02,TAOUSDT,f,J1,2026-07-02T09:45:00Z,HIGH_VOLATILITY,2.213414,2.217519,2.346185,0.015325
momentum v11,2026-07-02,NEARUSDT,f,J1,2026-07-02T10:00:00Z,HIGH_VOLATILITY,-0.269394,-0.269394,-0.181502,0.022695
momentum v11,2026-07-02,DASHUSDT,f,J1,2026-07-02T11:00:00Z,HIGH_VOLATILITY,0.538950,0.538950,0.669741,0.015361
momentum v11,2026-07-02,BNBUSDT,f,J1,2026-07-02T11:30:00Z,HIGH_VOLATILITY,0.054113,0.054113,0.260123,0.009715
momentum v11,2026-07-02,PROMUSDT,f,J1,2026-07-02T12:45:00Z,HIGH_VOLATILITY,-0.153589,-0.157443,0.000000,0.013014
momentum v11,2026-07-02,ARBUSDT,f,J1,2026-07-02T12:45:00Z,HIGH_VOLATILITY,-0.360640,-0.360640,-0.244632,0.017194
momentum v11,2026-07-02,ZECUSDT,f,J1,2026-07-02T13:15:00Z,HIGH_VOLATILITY,-0.344739,-0.344739,-0.286504,0.034155
momentum v11,2026-07-02,UNIUSDT,f,J1,2026-07-02T13:30:00Z,HIGH_VOLATILITY,1.064000,1.061158,1.121728,0.035310
momentum v11,2026-07-02,LINKUSDT,f,J1,2026-07-02T14:15:00Z,HIGH_VOLATILITY,-0.502896,-0.502896,-0.407075,0.020772
momentum v11,2026-07-02,BTCUSDT,f,J1,2026-07-02T14:15:00Z,HIGH_VOLATILITY,-0.646962,-0.646962,-0.501748,0.013717
momentum v11,2026-07-02,ETHUSDT,t,J1,2026-07-02T14:15:00Z,HIGH_VOLATILITY,-0.498790,-0.498790,-0.406798,0.021632
momentum v11,2026-07-03,DASHUSDT,f,J1,2026-07-03T00:15:00Z,BTC_BULL,1.731939,1.731939,1.864764,0.015263
momentum v11,2026-07-03,PROMUSDT,f,J1,2026-07-03T00:15:00Z,BTC_BULL,0.337906,0.333960,0.495359,0.012735
momentum v11,2026-07-03,TAOUSDT,f,J1,2026-07-03T01:15:00Z,BTC_BULL,-0.234765,-0.237105,-0.124638,0.018129
momentum v11,2026-07-03,ETHUSDT,t,J1,2026-07-03T01:15:00Z,BTC_BULL,-0.647393,-0.647393,-0.455573,0.010395
momentum v11,2026-07-03,LINKUSDT,f,J1,2026-07-03T01:15:00Z,BTC_BULL,-0.578588,-0.578588,-0.393508,0.010777
momentum v11,2026-07-03,DOGEUSDT,t,J1,2026-07-03T01:15:00Z,BTC_BULL,-0.022415,-0.022415,0.153283,0.011386
momentum v11,2026-07-03,NEARUSDT,f,J1,2026-07-03T01:45:00Z,BTC_BULL,-0.466321,-0.466321,-0.364843,0.019626
momentum v11,2026-07-03,UNIUSDT,f,J1,2026-07-03T02:30:00Z,BTC_BULL,-0.220031,-0.220031,-0.128531,0.021814
momentum v11,2026-07-03,SUIUSDT,f,J1,2026-07-03T03:45:00Z,BTC_BULL,-0.256942,-0.256942,-0.144226,0.017710
momentum v11,2026-07-03,DOGEUSDT,t,J1,2026-07-03T05:45:00Z,BTC_BULL,-0.323788,-0.331175,-0.176644,0.013568
momentum v11,2026-07-03,XRPUSDT,t,J1,2026-07-03T05:45:00Z,BTC_BULL,0.024655,0.023451,0.204438,0.011131
momentum v11,2026-07-03,SAHARAUSDT,f,J1,2026-07-03T06:00:00Z,BTC_BULL,-0.258112,-0.258112,-0.150327,0.018519
